pytanie,odpowiedz_wygenerowana
"Ile punktów ECTS jest przypisanych do przedmiotu ""Analiza matematyczna 1"" na pierwszym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?","Sorry, I encountered an error while generating the response."
Jak często w ciągu jednego roku akademickiego student może otrzymać zapomogę?,"Sorry, I encountered an error while generating the response."
Gdzie znajduje się pokój Piotra Biesa?,"Sorry, I encountered an error while generating the response."
"Jaką technologię oraz procesory jakiej firmy obejmuje kurs ""Procesory graficzne w zastosowaniach obliczeniowych""?","Sorry, I encountered an error while generating the response."
W jakich dniach i godzinach otwarty jest dziekanat dla studentów?,"Sorry, I encountered an error while generating the response."
"Jakie są wymagania wstępne do przedmiotu ""Wolfram Mathematica (nie tylko) dla matematyka""?","Sorry, I encountered an error while generating the response."
"Jaką formę ma egzamin końcowy z przedmiotu ""Teoria gier"" i jaki jest warunek przystąpienia do niego?","Sorry, I encountered an error while generating the response."
"Jakie minimum punktowe jest wymagane do zaliczenia przedmiotu ""Zaawansowane programowanie obiektowe i funkcyjne""?","Sorry, I encountered an error while generating the response."
W jakiej formie i za pomocą jakiego systemu należy złożyć podanie o urlop zdrowotny lub urlop okolicznościowy?,"Sorry, I encountered an error while generating the response."
Czego dotyczy efekt uczenia się o symbolu MAD1_W12?,"Sorry, I encountered an error while generating the response."
"Kto jest koordynatorem przedmiotu ""Linux w systemach wbudowanych""?","Sorry, I encountered an error while generating the response."
Kto na Wydziale MiNI pełni funkcję Pełnomocnika Dziekana ds. Studenckich Programów Międzynarodowych i pod jakim adresem e-mail można się z tą osobą skontaktować?,"Sorry, I encountered an error while generating the response."
Na jaki cel przeznaczane są fundusze zbierane do puszek w trakcie Kiermaszu Świątecznego PW?,"Sorry, I encountered an error while generating the response."
"Jaką minimalną liczbę punktów ECTS musi uzyskać student studiów pierwszego stopnia, aby otrzymać rejestrację na drugi semestr?","Sorry, I encountered an error while generating the response."
Jakie przedmioty mogą leżeć na stole studenta w trakcie pisania sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
"Jaki dokument dotyczący praktyk studenckich jest jedynym, który trzeba obowiązkowo dostarczyć na wydział w formie papierowej?","Sorry, I encountered an error while generating the response."
Kto pełni funkcję Pełnomocnika Dziekana ds. Zamówień Publicznych na Wydziale MiNI i gdzie znajduje się jej pokój?,"Sorry, I encountered an error while generating the response."
"Ile punktów i za jakie aktywności można uzyskać na przedmiocie ""Przetwarzanie danych w systemie SAS""?","Sorry, I encountered an error while generating the response."
"Jakie są wstępnie proponowane tematy referatów na seminarium z przedmiotu ""Matematyka popularna""?","Sorry, I encountered an error while generating the response."
Na jakie wsparcie może liczyć student odbywający praktykę poza stałym miejscem zamieszkania i siedzibą uczelni?,"Sorry, I encountered an error while generating the response."
Czego dotyczy efekt uczenia się o symbolu M1_W25?,"Sorry, I encountered an error while generating the response."
"Ile zadań programistycznych należy wykonać w ramach projektu z przedmiotu ""Procesory graficzne w zastosowaniach obliczeniowych""?","Sorry, I encountered an error while generating the response."
"Na jakiej podstawie wystawiana jest ocena z ćwiczeń na przedmiocie ""Teoria gier""?","Sorry, I encountered an error while generating the response."
Na jaki okres przyznawany jest studentom dostęp do serwera wirtualnego?,"Sorry, I encountered an error while generating the response."
W jakiej sali i w jakich godzinach dostępna jest obsługa Laboratorium Informatyki Wydziału MiNI?,"Sorry, I encountered an error while generating the response."
"Jakie warunki punktowe należy spełnić, aby zaliczyć przedmiot ""Zaawansowane programowanie obiektowe i funkcyjne""?","Sorry, I encountered an error while generating the response."
"Na jakie wsparcie finansowe mogą liczyć studenci uczestniczący w projekcie ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
W którym pokoju urzęduje Krzysztof Banecki na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Do kogo skierowane są zajęcia w ramach MiNI Akademii Matematyki i jaki jest ich główny cel?,"Sorry, I encountered an error while generating the response."
Ile dni przed egzaminem dyplomowym promotor i recenzent powinni zamieścić recenzje pracy w systemie APD?,"Sorry, I encountered an error while generating the response."
Jaka jest minimalna liczba punktów ECTS wymagana do rejestracji na trzeci semestr studiów pierwszego stopnia?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS przypisano do przedmiotu ""Algorytmy zaawansowane"" w planie studiów magisterskich na kierunku Informatyka i Systemy Informacyjne (specjalność Projektowanie systemów CAD/CAM) i czy kończy się on egzaminem?","Sorry, I encountered an error while generating the response."
"Co muszę zrobić, aby odzyskać zapomniane lub zgubione hasło do logowania na wydziale?","Sorry, I encountered an error while generating the response."
"Z jakich elementów składa się ocena końcowa z przedmiotu ""Agent Systems and Applications"" i jaka jest ich waga?","Sorry, I encountered an error while generating the response."
Jakie dokumenty tożsamości student ma obowiązek położyć na stole podczas sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
Ile razy w ciągu jednego roku akademickiego student może otrzymać zapomogę?,"Sorry, I encountered an error while generating the response."
"Jaki dokument należy dostarczyć w celu zaliczenia praktyk, jeśli z powodu klauzuli poufności nie można udostępnić uczelni kopii umowy o pracę?","Sorry, I encountered an error while generating the response."
Czego dotyczy zdefiniowany w programie studiów efekt uczenia się o symbolu M1_W25?,"Sorry, I encountered an error while generating the response."
Czego dotyczy efekt uczenia się o symbolu MAD1_W04?,"Sorry, I encountered an error while generating the response."
W jakie dni tygodnia i w jakich godzinach studenci mogą załatwić swoje sprawy w dziekanacie Wydziału MiNI?,"Sorry, I encountered an error while generating the response."
"Ile zadań programistycznych muszą wykonać studenci w ramach projektu z przedmiotu ""Procesory graficzne w zastosowaniach obliczeniowych"" i w jakiej technologii?","Sorry, I encountered an error while generating the response."
"Z jakich elementów składa się ocena z przedmiotu ""Matematyka popularna""?","Sorry, I encountered an error while generating the response."
"Jakie przedmioty stanowią wymagania wstępne do realizacji przedmiotu ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
"Z ilu osób mogą składać się zespoły realizujące projekty w ramach przedmiotu ""Kwantowa Sztuczna Inteligencja"" i jaką wagę ma projekt w ocenie końcowej?","Sorry, I encountered an error while generating the response."
Z kim należy się kontaktować w sprawach dotyczących wyjazdów z programu Erasmus+ na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
"Jak punktowane są poszczególne aktywności na przedmiocie ""Przetwarzanie danych w systemie SAS"", aby uzyskać maksymalną liczbę 100 punktów?","Sorry, I encountered an error while generating the response."
W jakiej sytuacji student odbywający praktykę może ubiegać się o dofinansowanie kosztów zakwaterowania i dojazdów?,"Sorry, I encountered an error while generating the response."
Na ile dni przed egzaminem dyplomowym promotor i recenzent mają obowiązek zamieścić recenzje pracy w systemie APD?,"Sorry, I encountered an error while generating the response."
W jakim terminie student powinien złożyć wniosek do dziekana o wyrażenie zgody na indywidualną organizację studiów?,"Sorry, I encountered an error while generating the response."
Pod jaki adres e-mail student powinien kierować zapytania dotyczące spraw socjalnych do dziekanatu?,"Sorry, I encountered an error while generating the response."
Kto na Wydziale MiNI pełni funkcję Prodziekana ds. Studenckich?,"Sorry, I encountered an error while generating the response."
Gdzie znajduje się i w jakich godzinach jest dostępna obsługa laboratorium Informatyki na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Na jak długo przyznawany jest studentom dostęp do serwerów wirtualnych na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Ile razy w trakcie jednego roku akademickiego student może otrzymać zapomogę?,"Sorry, I encountered an error while generating the response."
Gdzie należy odłożyć torby i urządzenia elektroniczne podczas trwania sprawdzianu lub egzaminu na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
W jakiej formie student powinien dostarczyć porozumienie o organizację praktyki studenckiej?,"Sorry, I encountered an error while generating the response."
W jakie dni tygodnia i w jakich godzinach studenci mogą załatwić swoje sprawy w dziekanacie?,"Sorry, I encountered an error while generating the response."
"Czy mogę otrzymać zwrot kosztów za dojazdy i noclegi, jeśli moje praktyki odbywają się poza Warszawą i poza miejscem mojego zamieszkania?","Sorry, I encountered an error while generating the response."
Ile razy w roku akademickim mogę otrzymać zapomogę?,"Sorry, I encountered an error while generating the response."
Kto może ubiegać się o karty parkingowe uprawniające do korzystania z miejsc będących w dyspozycji Wydziału MiNI?,"Sorry, I encountered an error while generating the response."
"Co mogę zrobić, jeśli zrealizowałem cały program studiów, ale nie zdążyłem ukończyć pracy dyplomowej na ostatnim semestrze?","Sorry, I encountered an error while generating the response."
Co grozi za korzystanie z niedozwolonych materiałów w trakcie sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
