pytanie,odpowiedz_wygenerowana
W jakiej formie należy złożyć podanie o przesunięcie terminu złożenia pracy dyplomowej o 3 miesiące?,"Podanie o przesunięcie terminu złożenia pracy dyplomowej o trzy miesiące należy złożyć w formie elektronicznej w systemie USOSweb. Wniosek ten jest dostępny i składa się go w zakładce Dla studentów, wybierając opcję Podania ePW."
"Jakie wsparcie finansowe otrzymują studenci uczestniczący w projekcie ""Szkoła Orłów na PW""?",Uczestnicy projektu Szkoła Orłów na PW otrzymują wsparcie stypendialne w wysokości 1370 złotych i 70 groszy miesięcznie.
"Ile punktów ECTS może uzyskać student za zaliczenie przedmiotu ""Siła nauki - granice poznania""?",Za zaliczenie przedmiotu Siła nauki - granice poznania student może uzyskać 4 punkty ECTS.
"Ile punktów ECTS musi zdobyć student studiów stacjonarnych pierwszego stopnia, aby uzyskać rejestrację na drugi semestr?","Aby uzyskać rejestrację na drugi semestr na studiach pierwszego stopnia, student musi zdobyć co najmniej 16 punktów ECTS do końca zimowej lub jesiennej sesji egzaminacyjnej."
Jaki dokument tożsamości powinien leżeć na stole studenta podczas trwania sprawdzianu lub egzaminu na Wydziale MiNI?,Podczas sprawdzianu lub egzaminu na Wydziale Matematyki i Nauk Informacyjnych osoba przystępująca do weryfikacji osiągnięcia efektów uczenia się jest zobowiązana na wezwanie okazać dokument tożsamości lub legitymację studencką.
Czy obecność studenta na wykładach odbywających się na Politechnice Warszawskiej jest obowiązkowa?,"Obecność studenta na wykładach odbywających się na Politechnice Warszawskiej nie jest obowiązkowa, jednak jest ona wskazana. Warto pamiętać, że obecność na pozostałych formach zajęć jest obowiązkowa i podlega sprawdzaniu, a szczegółowe zasady dotyczące limitów nieobecności oraz ich usprawiedliwiania określa regulamin danego przedmiotu."
W jakich dniach i w jakich godzinach będą przyjmowane dokumenty od kandydatów zakwalifikowanych na studia pierwszego stopnia w lipcu 2025 roku?,Przyjmowanie dokumentów od kandydatów zakwalifikowanych na studia pierwszego stopnia w lipcu 2025 roku będzie odbywać się w dniach od 21 do 24 lipca 2025 roku w godzinach od 9:00 do 15:00.
"Kto prowadzi laboratoria z przedmiotu ""Składowanie danych w systemach Big Data"" dla grupy 5 na 7 semestrze kierunku Inżynieria i analiza danych i w jakiej sali się one odbywają?",Laboratoria z przedmiotu Składowanie danych w systemach Big Data dla grupy 5 na 7 semestrze studiów na kierunku Inżynieria i Analiza Danych są prowadzone przez Elenę Konecką. Zajęcia te odbywają się w sali 304 w budynku CWI.
"Jakie zadania muszą wykonać studenci w ramach projektu z przedmiotu ""Procesory graficzne w zastosowaniach obliczeniowych"" i na jakim sprzęcie jest on przeprowadzany?","W ramach projektu z przedmiotu Procesory graficzne w zastosowaniach obliczeniowych każdy student musi wykonać dwa zadania programistyczne, które powinny zawierać wersje przeznaczone na procesor CPU oraz procesor GPU w technologii CUDA lub OpenCL. Przygotowane projekty muszą być przystosowane do uruchamiania i wykonywania na sprzęcie znajdującym się w laboratoriach wydziałowych."
Czy parkowanie na miejscach będących w dyspozycji Wydziału MiNI jest płatne i ile wynosi łączna liczba takich miejsc?,Parkowanie na miejscach będących w dyspozycji Wydziału Matematyki i Nauk Informacyjnych jest bezpłatne. Łączna liczba tych miejsc parkingowych wynosi 57.
Jaki próg dochodowy na osobę w rodzinie uprawnia studenta do otrzymania stypendium socjalnego od 1 października 2025 roku?,"Od 1 października 2025 roku próg dochodowy na osobę w rodzinie uprawniający studenta do otrzymania stypendium socjalnego wynosi 1 908,90 zł netto."
W jakich godzinach oraz w której sali dostępna jest dla studentów obsługa Laboratorium Informatyki na Wydziale MiNI?,Obsługa Laboratorium Informatyki Wydziału Matematyki i Nauk Informacyjnych znajduje się na trzecim piętrze w sali 323. Nie mam informacji o godzinach jej dostępności w dostępnych zasobach.
Na jakim poziomie znajomości języka obcego absolwent powinien potrafić przedstawić wyniki badań w formie referatu (zgodnie z efektem M2_U09)?,"Zgodnie z efektami uczenia się, absolwent powinien potrafić przedstawić wyniki badań w formie referatu w języku obcym na poziomie B2. Poziom ten umożliwia komunikowanie się w sprawach ogólnych i zawodowych oraz prezentację wyników prac i osiągnięć naukowych."
"Ile godzin w tygodniu trwają wykłady, a ile ćwiczenia z przedmiotu ""Algebra liniowa z geometrią 1"" na pierwszym semestrze studiów I stopnia na kierunku Matematyka i Analiza Danych?","Na kierunku Matematyka i Analiza Danych na pierwszym semestrze studiów pierwszego stopnia wykłady z przedmiotu Algebra liniowa z geometrią 1 trwają 3 godziny lekcyjne w tygodniu, co odpowiada 2 godzinom i 45 minutom zegarowym (odbywają się w poniedziałki od godziny 11:15 do 14:00). Ćwiczenia z tego przedmiotu również trwają 3 godziny lekcyjne w tygodniu, czyli 2 godziny i 45 minut zegarowych (w zależności od grupy odbywają się na"
Na ile dni przed egzaminem dyplomowym promotor i recenzent mają obowiązek zamieścić recenzję w systemie APD?,Promotor oraz recenzent mają obowiązek zamieścić recenzje pracy dyplomowej w systemie APD co najmniej 3 dni przed terminem egzaminu dyplomowego.
Ile czasu zazwyczaj trzeba czekać na wydanie duplikatu elektronicznej legitymacji studenckiej (ELS)?,Czas oczekiwania na wydanie duplikatu elektronicznej legitymacji studenckiej wynosi zazwyczaj od 7 do 10 dni roboczych.
W którym pokoju Gmachu MiNI znajduje się gabinet Krzysztofa Baneckiego i na jaki adres e-mail można się z nim kontaktować?,"Gabinet Krzysztofa Baneckiego znajduje się w pokoju 422 w Gmachu MiNI na Kampusie Głównym Politechniki Warszawskiej. Adres e-mail, na który można się z nim kontaktować, to krzysztof.banecki@pw.edu.pl."
Czy wszystkie dokumenty związane z organizacją praktyk studenckich można przesłać do dziekanatu w formie skanu?,"Nie posiadam informacji w dostępnych zasobach na temat tego, czy wszystkie dokumenty związane z organizacją praktyk studenckich mogą być przekazywane do dziekanatu w formie skanów."
Jaka jest wysokość stypendium rektora dla tegorocznych maturzystów?,Wysokość stypendium rektora dla tegorocznych maturzystów wynosi 635 zł.
W jaki sposób należy składać podanie o urlop zdrowotny?,"Podanie o urlop zdrowotny należy złożyć za pośrednictwem systemu USOSweb, w którym dostępny jest odpowiedni formularz wniosku. Urlop zdrowotny jest udzielany przez dziekana na podstawie orzeczenia wydanego przez uprawnionego lekarza, a sam wzór wniosku określają wewnętrzne akty prawne Uczelni."
Do jakiego wieku uczestnicy mogą brać udział w zajęciach organizowanych w ramach Młodzieżowej Akademii Matematyki i Informatyki?,"Nie mam tej informacji w dostępnych zasobach. Dostępne materiały określają jedynie, że zajęcia organizowane w ramach tej inicjatywy są skierowane do dzieci i młodzieży, nie precyzując jednak konkretnego limitu wiekowego uczestników."
"Jakie wsparcie finansowe otrzymuje student zakwalifikowany do projektu ""Szkoła Orłów na PW""?","Student zakwalifikowany do projektu Szkoła Orłów na PW otrzymuje wsparcie stypendialne w wysokości 1370,70 zł miesięcznie."
"Jakie przedmioty stanowią wymagania wstępne do realizacji przedmiotu ""Teoria gier""?","pne do realizacji przedmiotu Teoria gier obejmują matematykę, w tym analizę, algebrę, teorię mnogości, logikę, rachunek prawdopodobieństwa i statystykę, a także podstawy informatyki, do których należą algorytmy i struktury danych oraz podstawy programowania.""

    Let's check spaces"
"Ile minimalnie punktów ECTS musi uzyskać student studiów pierwszego stopnia, aby otrzymać rejestrację na trzeci semestr?","Aby otrzymać rejestrację na trzeci semestr na studiach pierwszego stopnia, student musi uzyskać co najmniej 40 punktów ECTS."
"W jakiej sali i z kim odbywają się ćwiczenia z przedmiotu ""Algebra liniowa z geometrią"" dla grupy 1 na pierwszym semestrze kierunku Inżynieria i analiza danych?","Ćwiczenia z przedmiotu Algebra liniowa z geometrią dla grupy 1 na pierwszym semestrze studiów pierwszego stopnia na kierunku Inżynieria i Analiza Danych odbywają się w sali 312 w budynku MiNI, a prowadzącym te zajęcia jest Grzegorz Sójka."
Jakie dokumenty potwierdzające tożsamość powinny znajdować się na stole studenta w trakcie trwania sprawdzianu lub egzaminu na Wydziale MiNI?,"W dostępnych zasobach nie ma szczegółowych informacji na temat dokumentów potwierdzających tożsamość, które powinny znajdować się na stole studenta w trakcie trwania sprawdzianu lub egzaminu na Wydziale Matematyki i Nauk Informacyjnych."
"Jakie dokumenty należy dostarczyć, aby zaliczyć praktyki studenckie odbywane na podstawie umowy o pracę?","Aby zaliczyć praktyki studenckie odbywane na podstawie umowy o pracę, należy dostarczyć podanie o zaliczenie praktyk, kopię umowy lub zaświadczenie o zatrudnieniu w przypadku umów utajnionych, program praktyki, zakres pracy podpisany przez pracodawcę przed rozpoczęciem okresu rozliczanego jako praktyka, sprawozdanie z przebiegu praktyki, ankietę wypełnioną przez pracodawcę oraz zaświadczenie o zakończeniu praktyk podpisane przez pracodawcę po zakończeniu okresu rozliczanego jako praktyka."
Przez jaki czas i gdzie przechowywane są protokoły Komisji Programowej danego kierunku studiów dotyczące praktyk studenckich?,Protokoły Komisji Programowej danego kierunku studiów są przechowywane w Dziekanacie przez okres ustalony w Instrukcji Kancelaryjnej Politechniki Warszawskiej.
"Jaka minimalna liczba punktów jest wymagana, aby zaliczyć przedmiot ""Systemy wspomagania decyzji""?",Nie mam tej informacji w dostępnych zasobach.
"Ile wynosi łączna liczba miejsc parkingowych będących w dyspozycji Wydziału MiNI, z uwzględnieniem tych zlokalizowanych w garażu podziemnym?","Łączna liczba miejsc parkingowych będących w dyspozycji Wydziału Matematyki i Nauk Informacyjnych wynosi 57, z czego 50 miejsc zlokalizowanych jest w garażu podziemnym."
"Jakie są kryteria oceniania i wagi poszczególnych elementów na przedmiocie ""Agent Systems and Applications""?","ność i UX, jakość kodu oraz architektury rozwiązania, prezentację rozwiązania, zgodność z wymaganiami oraz terminowość i współpracę.""

    Let's double check punctuation spacing:
    ""Na przedmiocie Agent Systems and Applications ocena końcowa jest wystawiana w skali od 0 do 100 punktów. W dostępnych źródłach znajdują się"
Gdzie i w jakich godzinach przyjmowane są dokumenty od kandydatów zakwalifikowanych na studia I stopnia?,Dokumenty od kandydatów zakwalifikowanych na studia pierwszego stopnia są przyjmowane w Punkcie Rekrutacyjnym w Gmachu Wydziału Matematyki i Nauk Informacyjnych. Przyjmowanie dokumentów odbywa się w godzinach od 9:00 do 15:00.
"W jaki sposób oceniani są studenci na przedmiocie ""Matematyka popularna""?","Zaliczenie przedmiotu Matematyka popularna odbywa się na ocenę. Kryteria oceniania obejmują ocenę prezentacji, jej poprawność merytoryczną oraz sposób przedstawienia, za co student może otrzymać maksymalnie 30 punktów. Kolejnym elementem podlegającym ocenie jest aktywność uczestnika w czasie wystąpień innych studentów, za którą można uzyskać maksymalnie 20 punktów. Od uzyskania 61 punktów student otrzymuje ocenę 3,5."
W jakim pokoju znajduje się gabinet Krzysztofa Baneckiego?,Gabinet Krzysztofa Baneckiego znajduje się w pokoju 422 w Gmachu Wydziału Matematyki i Nauk Informacyjnych na Kampusie Głównym Politechniki Warszawskiej.
Czego dotyczy efekt uczenia się o symbolu MAD1_W01?,"Nie posiadam w dostępnych zasobach szczegółowych informacji o tym, czego dokładnie dotyczy efekt uczenia się o symbolu MAD1_W01. Z udostępnionych danych wynika jedynie, że odnosi się do niego ogólny efekt uczenia się W01."
"Jak zbudowana jest ocena końcowa na przedmiocie ""Zaawansowane programowanie obiektowe i funkcyjne""?","Ocena końcowa z przedmiotu Zaawansowane programowanie obiektowe i funkcyjne wynika z sumy uzyskanych punktów. Według ustalonej skali ocen, uzyskanie co najmniej 50 punktów pozwala na otrzymanie oceny 3.0 (dst), natomiast zdobycie co najmniej 60 punktów skutkuje otrzymaniem oceny 3.5 (dst+)."
W jakiej formie i gdzie należy złożyć podanie o zmianę grupy studenckiej lub zajęciowej?,"Podanie o zmianę grupy studenckiej lub zajęciowej należy złożyć w formie elektronicznej za pośrednictwem systemu USOSweb, w którym dostępny jest odpowiedni formularz. Należy pamiętać, że składany wniosek musi zawierać informację o numerze grupy studenckiej, ponieważ podania pozbawione tych danych nie będą przyjmowane."
Jaka jest wysokość stypendium rektora w roku akademickim 2025/2026?,Wysokość stypendium rektora w roku akademickim 2025/2026 wynosi 635 zł.
"Jakie są zasady zaliczania przedmiotu ""Wnioskowanie rozmyte"" i ile punktów można zdobyć za poszczególne elementy?","W dostępnych zasobach nie ma szczegółowych informacji na temat dokładnych zasad zaliczania przedmiotu Wnioskowanie rozmyte ani konkretnej liczby punktów, jaką można zdobyć za poszczególne elementy. Z posiadanych danych wynika jedynie, że w przypadku rozwiązań niepełnych punkty są przyznawane proporcjonalnie."
"Kiedy i w jakiej sali odbywa się seminarium badawcze z obszaru ""Kombinatoryka, teoria grafów i zbiorów uporządkowanych""?","Seminarium z przedmiotu Kombinatoryka, Teoria Grafów i Zbiorów Uporządkowanych odbywa się w środy w godzinach 10:15-11:45. Spotkania mają miejsce w Gmachu MiNI PW, w sali 431."
"Ile minimalnie punktów ECTS musi uzyskać student studiów stacjonarnych pierwszego stopnia, aby otrzymać rejestrację na trzeci semestr?","Aby otrzymać rejestrację na trzeci semestr na studiach pierwszego stopnia, student musi uzyskać co najmniej 40 punktów ECTS z 60 punktów możliwych do zdobycia na pierwszym roku studiów."
"Ile godzin wykładów i laboratoriów zaplanowano dla przedmiotu ""Linux w systemach wbudowanych""?","W dostępnych zasobach nie ma informacji o dokładnej liczbie godzin wykładów i laboratoriów zaplanowanych dla przedmiotu pod nazwą Linux w systemach wbudowanych. W bazie wiedzy znajdują się jedynie dane dotyczące przedmiotu Systemy wbudowane, dla którego przewidziano 15 godzin wykładu oraz 30 godzin laboratoriów."
